id,Morans_I,Gearys_C
304,0.6867163333696054,0.3132610263257419
305,0.7665107871203087,0.23100594280216538
306,0.7891651585963656,0.21222267936439657
307,0.71404825621907,0.2865305264618096
308,0.6703435918231544,0.3282116138881463
309,0.7016524966305175,0.30021364836627706
310,0.7169434430316562,0.2850752706546878
311,0.7156526422192718,0.2826604094765722
312,0.6953400732844702,0.3053321748128895
313,0.6277448614853616,0.35580436041103425
314,0.6291605069931518,0.3694920609799499
315,0.755424537446414,0.2456306122822418
316,0.7641524367257311,0.23583244968953693
317,0.7544203849572191,0.24351437952548607
318,0.7560646612283226,0.24454972846154444
319,0.7029661087728829,0.2989812512781747
320,0.7224631564863863,0.2749716085899462
321,0.6577479219544291,0.34472220273196436
322,0.6181659598568296,0.3803269361525667
323,0.6669970340005001,0.33380116932389475
324,0.7044812083786123,0.2953688159869535
325,0.7321466817281961,0.2679282182780916
326,0.7410302777011551,0.2566379313544284
327,0.7742975211852585,0.22241819144869665
328,0.6971607236122288,0.30468413629539587
329,0.7451287648857624,0.2536792715620421
330,0.6831470112482863,0.29493650572777813
331,0.6574754315233966,0.3420985069872513
332,0.7004791547885353,0.2989493221958223
333,0.6869400549488777,0.31246782912469023
334,0.6623374398152306,0.33854888635002167
335,0.7304746446180139,0.2688051217685212
336,0.678851287091209,0.3158247338438058
337,0.6823328044731045,0.3165750685951594
338,0.6906261892520298,0.30909463194798475
339,0.6875957071141963,0.31158645310178273
340,0.6794572798540512,0.31971126890343754
341,0.7656578932752329,0.23493021531392383
342,0.7126717136987529,0.27888003305543063
343,0.7650688931185978,0.23117108155547053
344,0.6998240477559359,0.2898288636253977
345,0.6653148621886974,0.3258478041208941
346,0.6315623017644859,0.35841703082401066
347,0.6986061183128534,0.2957373205566275
348,0.7372954040382441,0.2577586901003726
349,0.604323355653977,0.39320545985240396
350,0.6047070835358395,0.3943823181865664
351,0.6275528508546288,0.37187112598325145
352,0.5118807636532513,0.4852596829246009
353,0.5918703570469364,0.40867371619187864
354,0.54988519675876,0.4485188911045421
355,0.615028849814748,0.3834351576487843
356,0.545387255910477,0.45528058927921505
357,0.5240940686955583,0.47669142130440434
358,0.6925971249455546,0.3079172990734744
359,0.5939480224095292,0.4043985806597076
360,0.6040255560303063,0.39237647525220226
361,0.5039371168543787,0.4957208633093647
362,0.5127163366313283,0.4860085555176839
363,0.4740829148087827,0.4986195720027905
364,0.4881629178229599,0.469888856088843
365,0.5224973617382282,0.4431301396320681
366,0.43064834649067446,0.5480933444347065
367,0.5154461707319596,0.4560449955678855
368,0.5046325863666692,0.46106156658092123
369,0.5307865424765285,0.4373856038242686
370,0.49063279558950273,0.4734160180996227
371,0.515003244339232,0.45390291882087896
372,0.4552398970925968,0.5153685813665888
373,0.5014792620701539,0.46586196373189
374,0.5418159912715411,0.4317465471906786
375,0.48815494249821134,0.4807596814751091
376,0.5337221862930353,0.433652289759558
377,0.5206707200183075,0.4462275332058185
378,0.5161589330211949,0.4534431433875191
379,0.5124997568298094,0.4566826482894145
380,0.49111068901527494,0.4818842360961423
381,0.5164120822475404,0.449033002934756
382,0.4903285522924681,0.47826303152382443
383,0.4303242994440873,0.5471453316513475
384,0.4474236075918659,0.523546977742914
385,0.7232490854102108,0.2769249036233964
386,0.7362404821306011,0.26423939885274206
387,0.7088269391843386,0.28343127609938995
388,0.5956803909788253,0.40095070359377455
389,0.731294086184647,0.2592697662863328
390,0.7119020380388067,0.2720528834143584
391,0.7623725811653572,0.233501926651968
392,0.6218654824974525,0.3750647369102075
393,0.6946290095758297,0.3078346368774519
394,0.6846653641355421,0.29304094274409304
395,0.6866815307649053,0.3089107797347025
396,0.6493549104766083,0.34882272300496847
397,0.6866815307649053,0.3089107797347025
398,0.6493549104766083,0.34882272300496847
399,0.6978436347662781,0.3023272853866917
400,0.6709966101592667,0.32392340452810864
401,0.6984820640590487,0.2954909644367191
402,0.6853508725122032,0.3042316346724745
403,0.7149479765165851,0.28190232800657966
404,0.753529256104977,0.23409201608048574
405,0.7425658781637151,0.2547808201084232
406,0.7488316846184385,0.2471714685016464
407,0.7381816313109749,0.2571438883051641
408,0.6219628614313277,0.3794734235591737
409,0.6076457208874536,0.39217216238735664
410,0.6080855378522625,0.3931101612265857
411,0.6296609809722208,0.36911910073695803
412,0.7156146712594059,0.28207073041048414
413,0.6590321230826968,0.33985573281270415
414,0.6338520156948522,0.36496324323359786
415,0.5440603798287748,0.45708684026048296
416,0.6783057654452348,0.32045584479326367
417,0.6196474527422917,0.3814950737268968
418,0.719313043101792,0.28005849690673945
419,0.6951895007776382,0.30799571612641574
420,0.6818454633076166,0.3178431582967498
421,0.6373894197133344,0.36519127851142447
422,0.5958028570871047,0.40553999869885854
423,0.6649630891728123,0.3380816395907532
424,0.7086258332712522,0.293558515914263
425,0.69809741581909,0.30510277548609166
426,0.6651809958583433,0.3384545067661071
427,0.6701032529782465,0.32986202946923465
428,0.7028752213139814,0.2950571301895439
429,0.6472714761115693,0.35160385420731044
430,0.6703577572932532,0.33319155868994027
431,0.6985309837792847,0.30471038927431915
432,0.7115009622014195,0.29146896040582676
433,0.6733107096350907,0.3302433182841745
434,0.6528753938716336,0.3500873331632546
435,0.674394371497148,0.3288574708985945
436,0.640421654930807,0.3623580810994966
437,0.7045466694139639,0.29666065708301714
438,0.6707666122303575,0.30394005707101146
439,0.620572727340261,0.3390738855650203
440,0.6060091302722905,0.39717745777543734
441,0.5733188578396734,0.4234797293658155
442,0.5560863793238083,0.4375803890792541
443,0.5802238291755568,0.411221867703397
444,0.630608805003155,0.3690916399826701
445,0.6654212380328678,0.33642698184400416
446,0.656047621269602,0.346309736845427
447,0.6125586843818497,0.3874984189467401
448,0.6705537279198209,0.3318526945939806
449,0.6852624011419771,0.31503380713730844
450,0.6982713614712369,0.30201959004681755
451,0.6509622259548352,0.35070836066274774
452,0.7336598308876029,0.2562690743786887
453,0.7068682605487729,0.29396837577137813
454,0.5298172515977749,0.4697464480541582
455,0.5756580231348065,0.42626862976831686
456,0.6654856173096089,0.31509286297599176
457,0.675302205943621,0.3199287570498505
458,0.6098624956777665,0.39068905100735485
459,0.6409264660910099,0.3357100323282581
460,0.6134657061009214,0.38680603738055924
461,0.5671949851107733,0.41122487961820886
462,0.7747497234378883,0.20972159377534014
463,0.7468751109620242,0.2335663868473901
464,0.7140947942026069,0.26207223189683815
465,0.7524984726450368,0.23048861762947134
466,0.7706730256941076,0.2135931120543125
467,0.7979866684451871,0.1920332474839281
468,0.7655350380056761,0.2285616423531036
469,0.7608889675260103,0.22481212245747148
470,0.7682034066283665,0.22115818587028738
471,0.7583578714621768,0.22427137136046543
472,0.6190528611723236,0.34235761792249725
473,0.7522276736746527,0.234759664403979
474,0.7817013935459307,0.20438900217345018
475,0.7819679660167214,0.20607269040810539
476,0.7646569312693713,0.21982236867414393
477,0.7676324870378859,0.22516043285122705
478,0.7782704649667438,0.2105470850750274
479,0.7730731831559153,0.2172799114138485
480,0.6346142279691058,0.3595423557395494
481,0.7441897222058272,0.24721930554652324
482,0.7675501022865775,0.21838335042123527
483,0.7534894790170908,0.2301815412688247
484,0.7740077453142645,0.2134328898734023
485,0.7839063705253275,0.2115892913510406
486,0.7499312255140477,0.23169046275669603
487,0.7808233429222756,0.20688497971274616
488,0.7673960559364698,0.22638642635559353
489,0.6193012276223239,0.3820721041182827
490,0.7621608893250158,0.23210441033425294
491,0.7120896209214371,0.2823810381652319
492,0.690749205960919,0.30754038205522993
493,0.727402854858236,0.26910765233856854
494,0.6897655485134699,0.30779048888926425
495,0.6413428530293117,0.3503221182057252
496,0.6975066860185304,0.29785899908745916
497,0.5479163205587192,0.45476791337766376
498,0.6550789282872195,0.3439539619658425
499,0.6667875608653496,0.32961007846290163
500,0.49378047409157916,0.5009797700177036
501,0.6462971549940343,0.35259890069265537
502,0.600462090372334,0.39692710133894366
503,0.6212419729997727,0.37468254291962133
504,0.550106652310299,0.4443095596054499
505,0.591341967544926,0.40484391637287664
506,0.6665443991588609,0.327498351823669
507,0.7010502539408335,0.28609666526189254
508,0.6085194284582541,0.3877809032624407
509,0.6635198639668248,0.3303962362162177
510,0.580259357112979,0.41519862596786355
511,0.5965188802832944,0.394379878673005
512,0.5854376191766059,0.4109473159380287
513,0.5534085624612604,0.44654333656060663
514,0.6995666297424005,0.29732639990912924
515,0.5891942001680354,0.41029654909942215
516,0.6777607212798893,0.3203434689025685
517,0.611317843692901,0.3892990638352268
518,0.5703043973745319,0.4298390897478736
519,0.596436231853327,0.399182880489584
520,0.4947764615044657,0.5050575863891148
521,0.5659740181096897,0.43421295095761664
522,0.5280935844116414,0.4731378419561494
523,0.5423055182087312,0.45840040238008295
524,0.5878157777151064,0.4135241610030322
525,0.6696817657105524,0.330317573235206
526,0.5777638400392616,0.42462476025282636
527,0.6056464588451297,0.396181902619738
528,0.6275274450787295,0.37314516611002596
529,0.6599599502052688,0.340531382379582
530,0.7060689542146014,0.2941812478436807
531,0.6697318720681145,0.33023216803710476
532,0.6713125495304533,0.31668420162873806
533,0.70571189685232,0.2940672633832747
534,0.5871156440263958,0.4139621791881499
535,0.6350780380569832,0.346306267712129
536,0.6877159991339705,0.299676833853997
537,0.6514339144092208,0.3471837844342406
538,0.6544479341150468,0.3319908039624932
539,0.6627861466748513,0.3366999666485335
540,0.546390931374774,0.4359179649045853
541,0.6339595459640659,0.35883076006712544
542,0.5877040774105087,0.41317607745825896
543,0.6338473799396661,0.36621382875658304
544,0.6567464822719086,0.3432134362085894
545,0.6610831124187961,0.3395967477756964
546,0.6007926136999195,0.40088126531916773
547,0.6506220688630763,0.34571018980400153
548,0.648957716623826,0.35098726002911784
549,0.6437877614052278,0.3567162822043539
550,0.6412563760081301,0.3499438995689186
551,0.7333920357344899,0.26081407507365045
552,0.6574546619341642,0.34152130215168575
553,0.6846415029869276,0.31450465233401864
554,0.6223856123215442,0.36202123474327336
555,0.6564876137334963,0.3443727400308458
556,0.7869965244246061,0.21268792977002793
557,0.7381063378972207,0.2623102728287271
558,0.6567555860540639,0.3229263983117016
559,0.6637624881079985,0.3229534522120127
560,0.7007481032640099,0.29999605285412323
561,0.6544224040376011,0.3464494770358194
562,0.6535821729065532,0.33640809144423894
563,0.5913754289311407,0.3894983422627096
564,0.6927997920637512,0.3076488593775105
565,0.7045911288922606,0.28986850330746183
566,0.6252155502726802,0.35642088957170914
567,0.6032081564565123,0.37193090687672453
568,0.6642601221450577,0.3265505251074813
569,0.6531874730377063,0.33368983895489407
570,0.7270739896189502,0.2618402612678746
571,0.7095947475329935,0.29211046038801325
572,0.7283632887472439,0.2728847298516831
573,0.71267795339492,0.28894868648461125
574,0.7045423315911082,0.29709200524279994
575,0.6186159703086458,0.37005696827372403
576,0.5624004077957946,0.4398163779405029
577,0.6876770646586835,0.31405252825635716
578,0.7155016186007891,0.28504204703389013
579,0.6560744129774092,0.344652200247709
580,0.6427226364626996,0.3580312114200439
581,0.5115441316073945,0.4898194783361492
582,0.6927938525408258,0.30810614269473985
583,0.6418253443255101,0.3429095661893172
584,0.6978234894976278,0.3024985616007744
585,0.6769254565020614,0.31078145271521085
586,0.6675093624558133,0.3307926016322272
587,0.6352189522823107,0.3517679514765208
588,0.6349441974861368,0.3547142054152641
589,0.5699070153293715,0.43129287186979787
590,0.5139625355093534,0.48256326422848617
591,0.5129335995195643,0.46111629662534287
592,0.5361270377196787,0.44680760755673515
593,0.309832984387053,0.6498910970579138
594,0.4613769329498503,0.5251392115100317
595,0.46529010149672295,0.5173561418381638
596,0.5250805394695707,0.4682100545526209
597,0.40591117637468593,0.5856934727132019
598,0.42982653624008454,0.547012279876132
599,0.5937013860338403,0.3976154216415598
600,0.39984690589292937,0.5948784031248158
601,0.5009000579804193,0.4941503528719118
602,0.6252053472929195,0.3648618671716155
603,0.6049957576349536,0.3858241606947238
604,0.6322551610528606,0.36356885454720855
605,0.5270710483942551,0.46424005436287274
606,0.472988330050436,0.5036750365051644
607,0.628206545620819,0.3594493461244865
608,0.5782500878032245,0.42024533876015513
609,0.6587545054399776,0.3376365410040443
610,0.6370724479360523,0.36266200255145675
611,0.6101303945234818,0.3895384560094928
612,0.6674824796588049,0.33413821718413816
613,0.5055039130133421,0.47836261612209835
614,0.48392259558670936,0.4949573824528692
615,0.413305532042469,0.5666156810798688
616,0.7363433516334431,0.25957875128196595
617,0.6872540820576547,0.3083668276890297
618,0.6663153876538601,0.3343421973011408
619,0.6487925823907297,0.3451389337764868
620,0.6850315039587451,0.3123365497623686
621,0.6620170990783217,0.3342965452035455
622,0.7858735793282501,0.21184240370077365
623,0.6759350748045262,0.3202027599375863
624,0.6902587018737192,0.3087934119692944
625,0.6993830336609262,0.29988385392136674
626,0.7385664701390562,0.2564888263765536
627,0.6947273893223682,0.30169941762997715
628,0.6365627382542667,0.3599246653944891
629,0.7177376297367214,0.27789698194597634
630,0.7598241483725301,0.23311775486928385
631,0.6485487069554365,0.34631507445970017
632,0.6917462465255069,0.3039346894935083
633,0.5689287926464697,0.4240705520977083
634,0.5026564333955839,0.491754644321161
635,0.6645420717210768,0.33280968056715093
636,0.5883477718801556,0.3947890121028817
637,0.5270050364923174,0.46864406960575894
638,0.523107694259605,0.47300703819659257
639,0.5651390813955411,0.4330467683888528
640,0.5236002169543638,0.46390026804078516
641,0.6954433827842181,0.30165833620592203
642,0.5001318899481557,0.48032810022488664
643,0.6637063644736507,0.3347874746417179
644,0.6848339071502334,0.31207055797912603
645,0.6898935469869395,0.30869597048228414
646,0.5203149319824428,0.46137110331136844
647,0.6145967365845465,0.3655028795190693
648,0.4487510085699937,0.5419867120554884
649,0.5404009423314222,0.4533594510808325
650,0.5207219168969931,0.4723733560763781
651,0.5006834085410942,0.4795189232440117
652,0.5270050364923174,0.46864406960575894
653,0.523107694259605,0.47300703819659257
654,0.5651390813955411,0.4330467683888528
655,0.5236002169543638,0.46390026804078516
656,0.6281601547487454,0.3610444663890753
657,0.5230369525872847,0.46742671261773433
658,0.5203149319824428,0.46137110331136844
659,0.4487510085699937,0.5419867120554884
660,0.5404009423314222,0.4533594510808325
661,0.5207219168969931,0.4723733560763781
662,0.5006834085410942,0.4795189232440117
663,0.7189339342265733,0.2767666588201497
664,0.6531989571583771,0.34389374884196583
665,0.7505429748501139,0.24079345894921955
666,0.641500979278378,0.356965101388452
667,0.7088603182765373,0.2896062061940647
668,0.706428573129629,0.29306937940386873
669,0.7315377629483333,0.26833530808838346
670,0.6551884680744189,0.33859675927626004
671,0.7673787693511811,0.22445289611935715
672,0.7084821221751433,0.28428844073767573
673,0.7506875402157863,0.24364275660995924
674,0.5320143243659083,0.4687302848098522
675,0.5130743748011938,0.4797759546836539
676,0.5089253717803507,0.48383618424994845
677,0.5137786628355288,0.48628211774091057
678,0.41888458360281805,0.5790337517870836
679,0.5817594292664204,0.4117773523259214
680,0.481880526852015,0.5142346632757311
681,0.5644499239699454,0.42148517917971096
682,0.5443322517708078,0.45158495982682073
683,0.5546893507303392,0.43444459845905914
684,0.504528105239198,0.4944919180459609
685,0.5036850633203291,0.49664437148768453
686,0.5434462468165426,0.45142557310443
687,0.6435753588598461,0.34978424380401346
688,0.7168255798259852,0.27350664510820655
689,0.7140548697296102,0.2746346802086055
690,0.6475596385688626,0.3358906488054352
691,0.5543590441142704,0.43001843339357276
692,0.5827823581518388,0.4103353021399985
693,0.5839236023860469,0.40587077874679084
694,0.5973879319840392,0.38698289411874515
695,0.6657524131339139,0.31935400168690253
696,0.7172385173296195,0.27185143288740754
697,0.7381879170302184,0.25210160098201984
698,0.6902832470533272,0.29251894142228524
699,0.7603999397448477,0.22456609867619706
700,0.5813547337830964,0.4144223002159085
701,0.6729461002328186,0.3271295804906932
702,0.7235896206942358,0.259132191285926
